registry	year	sex	age_range	population	total_population
84000117	1976	1	45-49	28025	709040
84000117	1976	1	50-54	24693	709040
84000117	1976	1	55-59	18235	709040
84000117	1976	1	60-64	12586	709040
84000117	1976	1	65-69	8984	709040
84000117	1976	1	70-74	6375	709040
84000117	1976	1	75-79	4128	709040
84000117	1976	1	80-84	1989	709040
84000117	1976	1	85	1334	709040
84000117	1977	1	0-4	94189	753353
84000117	1977	1	5-9	85410	753353
84000117	1977	1	10-14	74840	753353
84000117	1977	1	15-19	76850	753353
84000117	1977	1	20-24	88381	753353
84000117	1977	1	25-29	79219	753353
84000117	1977	1	30-34	60391	753353
84000117	1977	1	35-39	45366	753353
84000117	1977	1	40-44	36864	753353
84000117	1977	1	45-49	29393	753353
84000117	1977	1	50-54	26054	753353
84000117	1977	1	55-59	19400	753353
84000117	1977	1	60-64	13136	753353
84000117	1977	1	65-69	9331	753353
84000117	1977	1	70-74	6650	753353
84000117	1977	1	75-79	4398	753353
84000117	1977	1	80-84	2073	753353
84000117	1977	1	85	1408	753353
84000117	1978	1	0-4	99458	797661
84000117	1978	1	5-9	89322	797661
84000117	1978	1	10-14	77627	797661
84000117	1978	1	15-19	81988	797661
84000117	1978	1	20-24	95719	797661
84000117	1978	1	25-29	85405	797661
84000117	1978	1	30-34	64778	797661
84000117	1978	1	35-39	47949	797661
84000117	1978	1	40-44	38081	797661
84000117	1978	1	45-49	30760	797661
84000117	1978	1	50-54	27415	797661
84000117	1978	1	55-59	20565	797661
84000117	1978	1	60-64	13686	797661
84000117	1978	1	65-69	9677	797661
84000117	1978	1	70-74	6926	797661
84000117	1978	1	75-79	4668	797661
84000117	1978	1	80-84	2156	797661
84000117	1978	1	85	1481	797661
84000117	1979	1	0-4	104727	841974
84000117	1979	1	5-9	93234	841974
84000117	1979	1	10-14	80415	841974
84000117	1979	1	15-19	87126	841974
84000117	1979	1	20-24	103057	841974
84000117	1979	1	25-29	91591	841974
84000117	1979	1	30-34	69165	841974
84000117	1979	1	35-39	50533	841974
84000117	1979	1	40-44	39299	841974
84000117	1979	1	45-49	32128	841974
84000117	1979	1	50-54	28776	841974
84000117	1979	1	55-59	21730	841974
84000117	1979	1	60-64	14235	841974
84000117	1979	1	65-69	10024	841974
84000117	1979	1	70-74	7202	841974
